# Generation	ratio_optimal	mean_fitness
1030	0.58609	30.5716
1031	0.58625	30.572
1032	0.58668	30.5726
1033	0.58731	30.5741
1034	0.58827	30.5753
1035	0.58834	30.5752
1036	0.58874	30.5759
1037	0.58884	30.5761
1038	0.58918	30.5767
1039	0.58979	30.5774
1040	0.59023	30.5784
1041	0.59022	30.579
1042	0.59008	30.5788
1043	0.59036	30.5794
1044	0.59026	30.5797
1045	0.59035	30.5799
1046	0.59077	30.5805
1047	0.59142	30.5812
1048	0.59168	30.5815
1049	0.59207	30.5822
1050	0.59217	30.5829
1051	0.59255	30.5834
1052	0.59297	30.5842
1053	0.59366	30.5851
1054	0.59335	30.5845
1055	0.59391	30.5851
1056	0.59413	30.5855
1057	0.59421	30.5859
1058	0.59479	30.5867
1059	0.59499	30.5871
1060	0.59507	30.5873
1061	0.59493	30.5872
1062	0.59502	30.5873
1063	0.59526	30.5876
1064	0.59569	30.5884
1065	0.59575	30.5886
1066	0.59607	30.5892
1067	0.59632	30.5895
1068	0.59662	30.5899
1069	0.59674	30.59
1070	0.59674	30.5901
1071	0.59684	30.5906
1072	0.59725	30.5914
1073	0.59766	30.5918
1074	0.59772	30.5918
1075	0.59804	30.5923
1076	0.59811	30.5925
1077	0.59827	30.5927
1078	0.59864	30.5932
1079	0.59879	30.5935
1080	0.59906	30.594
1081	0.59901	30.5941
1082	0.59869	30.5939
1083	0.59879	30.5941
1084	0.59912	30.5946
1085	0.59954	30.5952
1086	0.59971	30.5953
1087	0.59977	30.5955
1088	0.60004	30.5959
1089	0.60024	30.5961
1090	0.60049	30.5965
1091	0.60081	30.597
1092	0.60085	30.5974
1093	0.60107	30.5976
1094	0.60109	30.5976
1095	0.6012	30.5978
1096	0.60127	30.5979
1097	0.60146	30.5982
1098	0.6015	30.5981
1099	0.60158	30.5983
1100	0.60176	30.5985
1101	0.60202	30.599
1102	0.60208	30.5992
1103	0.60205	30.5991
1104	0.60204	30.5992
1105	0.60225	30.5995
1106	0.60223	30.5995
1107	0.60224	30.5995
1108	0.60233	30.5998
1109	0.60252	30.6
1110	0.60276	30.6002
1111	0.60278	30.6001
1112	0.60297	30.6004
1113	0.60304	30.6005
1114	0.60324	30.6009
1115	0.60337	30.6011
1116	0.60337	30.6014
1117	0.60344	30.6014
1118	0.60347	30.6015
1119	0.60347	30.6016
1120	0.60363	30.6018
1121	0.60378	30.602
1122	0.60405	30.6023
1123	0.60402	30.6022
1124	0.60422	30.6025
1125	0.60423	30.6025
1126	0.60448	30.6028
1127	0.60451	30.6029
1128	0.60446	30.6029
1129	0.60439	30.6029
1130	0.60439	30.6029
1131	0.60434	30.6029
1132	0.60439	30.603
1133	0.60448	30.6032
1134	0.60443	30.6031
1135	0.60447	30.6031
1136	0.60446	30.6031
1137	0.60452	30.6032
1138	0.60468	30.6035
1139	0.60487	30.6038
1140	0.60488	30.6038
1141	0.60492	30.6039
